upi_length,entropy,num_digits,seen_before,report_count,amount_ratio,first_time_user,label
18,0.9398,3,1,0,1.012,0,0
14,0.9299,3,1,0,0.769,0,0
21,0.8506,4,1,0,0.629,0,0
34,0.8352,3,0,41,14.9567,1,1
34,0.8755,2,0,21,3.92,1,1
9,0.8277,0,0,0,0.912,0,0
10,1.0,0,1,0,1.185,1,0
15,1.0,3,1,0,0.971,1,0
15,0.8982,3,1,0,1.627,0,0
11,1.0,0,1,0,0.975,1,0
10,0.8277,0,1,0,1.428,0,0
11,0.8982,0,1,0,1.195,0,0
11,1.0,0,1,0,0.957,0,0
10,1.0,2,1,0,0.635,0,0
15,1.0,2,1,0,0.611,0,0
16,0.8277,0,1,1,1.097,0,0
17,0.8225,8,0,7,4.836,1,1
14,1.0,2,1,0,1.43,0,0
19,0.9659,5,1,0,0.669,0,0
23,0.8164,5,1,0,1.481,0,0
17,0.8949,8,1,1,0.999,1,1
13,1.0,3,0,0,1.27,0,0
12,0.9167,3,1,0,1.148,0,0
13,0.8982,0,0,0,1.979,0,0
13,1.0,2,1,0,1.137,0,0
18,0.8596,4,1,2,4.266,1,1
24,0.874,2,0,0,5.994,1,1
16,0.7699,8,0,4,5.081,1,1
25,0.8632,3,0,2,7.826,1,1
12,1.0,3,1,0,0.375,0,0
13,0.871,0,1,0,1.064,0,0
16,0.8423,8,0,3,8.979,1,1
20,0.8949,5,0,4,6.785,1,1
9,1.0,0,1,1,0.571,0,0
14,0.8982,0,0,0,1.155,0,0
21,0.8438,1,0,0,5.488,1,1
24,0.8034,5,1,0,2.0421,0,0
9,1.0,0,0,0,0.422,0,0
18,1.0,5,0,1,6.011,0,1
15,0.9299,3,1,1,1.34,0,0
15,0.9398,2,0,2,2.609,1,1
18,0.9168,4,0,3,3.272,1,1
11,1.0,0,0,0,1.73,0,0
24,0.8561,4,1,0,1.319,0,0
24,0.8934,1,1,3,3.566,1,1
9,1.0,0,1,0,1.512,0,0
16,0.8277,0,1,0,0.614,1,0
17,0.7501,8,0,2,2.791,1,1
34,0.8072,0,0,12,1.545,1,1
13,0.8982,0,1,0,1.087,0,0
24,0.9137,4,0,5,3.467,1,1
19,0.9625,6,0,3,1.785,1,1
11,1.0,3,1,0,0.964,0,0
20,1.0,1,0,1,5.35,1,1
13,1.0,3,1,0,1.146,1,0
16,0.8225,8,0,2,14.463,1,1
12,1.0,3,1,1,0.994,0,0
24,0.7602,5,1,0,1.055,1,0
19,0.9625,5,1,2,2.552,1,1
19,1.0,3,1,0,0.894,0,0
13,1.0,3,1,0,0.732,0,0
9,1.0,0,1,0,1.792,0,0
18,0.8605,2,0,0,2.859,1,1
16,0.9474,8,1,4,4.467,1,1
16,0.8949,8,0,3,8.617,1,1
16,0.9474,8,0,4,2.776,1,1
12,0.871,0,1,0,0.993,0,0
20,0.8632,5,1,0,1.8296,0,0
14,1.0,3,1,0,0.568,0,0
10,1.0,0,1,0,2.099,1,0
9,1.0,0,1,0,0.641,1,0
16,1.0,0,0,0,1.155,0,0
16,0.8423,8,0,5,10.199,1,1
12,0.871,0,1,0,0.6,0,0
16,0.8423,8,0,3,4.528,1,1
13,0.8598,3,1,0,1.032,0,0
12,0.8333,3,1,0,0.737,0,0
18,0.9584,3,1,3,6.769,1,1
14,1.0,3,0,0,1.189,1,0
16,1.0,0,0,0,2.192,0,0
22,0.9424,6,0,3,4.664,1,1
30,0.8854,2,0,50,14.0343,1,1
19,1.0,4,0,4,7.236,1,1
21,0.9317,3,0,1,5.01,1,1
14,0.9398,3,1,1,1.011,0,0
16,0.8225,8,0,2,6.981,1,1
24,0.8506,4,1,4,2.009,1,1
16,0.875,8,0,2,6.13,0,1
19,0.8333,3,1,0,0.825,0,0
21,0.9375,5,0,1,2.712,1,1
8,1.0,0,1,0,2.086,0,0
14,0.9167,3,0,0,1.613,1,0
18,0.8753,3,0,1,4.542,1,1
12,1.0,3,1,0,0.586,0,0
17,0.7501,8,1,3,2.144,1,1
12,0.871,0,1,0,0.855,0,0
16,0.8949,8,0,1,4.008,1,1
9,0.8277,0,1,0,0.832,0,0
24,0.8945,5,0,3,7.429,1,1
12,1.0,0,1,0,1.127,0,0
9,1.0,0,1,0,0.875,0,0
16,0.9398,3,1,0,1.361,0,0
18,0.9474,8,0,1,4.859,1,1
20,0.9317,2,1,4,3.674,0,1
10,0.871,0,1,0,0.955,0,0
12,1.0,3,1,1,0.788,0,0
19,0.925,5,0,4,1.913,1,1
11,1.0,0,1,0,1.833,0,0
12,1.0,3,1,0,0.755,0,0
9,0.8277,0,1,0,1.486,1,0
22,0.9688,5,0,0,1.521,1,0
9,1.0,0,1,0,0.642,1,0
13,0.8982,0,1,0,1.322,0,0
35,0.8473,2,0,10,8.306,1,1
12,1.0,0,0,0,1.723,0,0
18,0.9398,1,0,2,3.376,1,1
18,0.8949,8,1,3,3.225,1,1
11,1.0,2,0,0,1.465,1,0
15,1.0,0,1,1,0.804,0,0
10,0.8277,0,1,0,0.634,0,0
13,1.0,2,1,0,1.819,0,0
12,0.8277,0,0,0,1.462,0,0
11,1.0,3,1,0,0.98,1,0
11,0.871,0,0,0,0.957,0,0
16,0.8949,8,1,0,3.658,1,1
15,0.9398,4,0,1,5.219,1,1
26,0.9201,8,0,1,0.472,1,1
15,0.9299,3,1,0,1.122,0,0
11,1.0,0,1,0,0.386,0,0
20,0.8423,8,0,2,2.243,1,1
19,0.7699,8,0,2,13.614,1,1
9,1.0,0,1,0,1.242,0,0
23,0.9625,4,0,4,6.173,1,1
20,0.925,0,0,1,2.717,1,1
19,0.9167,3,1,0,0.824,0,0
17,0.8796,3,1,0,0.765,0,0
18,0.8423,8,0,5,1.786,1,1
23,0.9375,5,1,0,1.263,1,0
27,0.8934,5,0,2,3.474,1,1
19,0.8225,8,0,3,3.716,1,1
15,1.0,3,1,0,1.48,1,0
15,1.0,3,0,0,0.853,0,0
10,0.871,0,1,0,0.606,0,0
12,0.8333,3,1,0,0.786,0,0
19,0.8225,0,1,2,1.476,1,1
16,0.8225,8,0,1,3.245,0,1
12,0.871,0,1,0,0.865,1,0
12,0.871,0,1,0,1.036,0,0
11,0.8982,0,0,0,0.573,0,0
23,0.91,7,0,5,3.256,1,1
24,0.8945,5,0,3,1.088,0,1
24,0.9189,7,0,3,10.093,1,1
10,1.0,0,1,0,1.052,0,0
17,0.9474,5,0,0,8.93,1,1
17,0.871,0,0,0,0.467,0,0
9,0.8277,0,1,0,0.686,1,0
20,0.8847,4,0,3,6.555,1,1
12,1.0,3,1,0,0.685,0,0
14,1.0,0,1,0,0.616,0,0
19,0.9167,3,1,0,0.669,0,0
23,0.8164,5,1,0,1.5586,0,0
16,0.8949,8,0,2,3.094,1,1
11,1.0,2,1,0,2.295,0,0
16,1.0,3,1,0,2.782,0,0
20,0.8225,8,0,3,3.057,1,1
34,0.8072,0,0,12,24.9813,1,1
12,1.0,3,1,0,0.866,1,0
13,1.0,3,1,0,1.972,0,0
8,1.0,0,1,0,1.692,1,0
17,1.0,0,1,0,2.064,0,0
14,1.0,3,1,0,2.529,0,0
24,0.7877,5,1,0,1.0306,0,0
14,1.0,3,1,0,0.763,1,0
11,1.0,0,1,0,0.472,0,0
22,0.9688,5,1,0,1.082,1,0
18,0.8949,8,0,3,2.385,0,1
18,0.8874,5,1,0,0.833,1,0
11,1.0,3,1,0,0.866,0,0
13,1.0,3,1,0,0.734,0,0
24,0.8401,7,0,4,3.839,1,1
16,0.8225,8,0,2,2.635,1,1
12,1.0,3,1,0,2.065,0,0
22,0.8945,5,1,0,0.9137,0,0
20,0.8225,8,0,1,3.438,1,1
12,1.0,3,1,0,0.961,0,0
10,1.0,0,1,0,0.987,0,0
11,1.0,0,1,1,0.886,0,0
20,0.9299,3,0,0,1.243,0,0
10,1.0,0,1,0,0.97,0,0
17,0.8949,8,0,2,4.465,1,1
23,0.9688,5,1,0,2.9,0,0
12,1.0,3,1,0,0.643,0,0
17,0.8423,8,0,3,2.305,1,1
12,1.0,3,1,0,0.641,0,0
38,0.7983,3,0,44,14.4926,1,1
23,0.9688,5,1,0,0.8228,0,0
20,0.7965,2,0,1,2.516,0,1
19,1.0,4,0,1,6.342,1,1
14,1.0,3,1,0,0.583,0,0
14,0.9167,3,1,0,1.76,0,0
13,0.8982,3,0,0,1.047,0,0
16,0.7898,8,0,3,12.384,1,1
15,1.0,3,1,0,0.918,1,0
11,1.0,0,1,1,0.712,0,0
12,0.8982,0,1,0,0.728,0,0
9,1.0,0,1,0,0.599,0,0
26,0.8834,3,0,3,1.215,1,1
21,0.8895,1,0,0,17.148,0,1
18,0.9584,4,0,2,2.309,1,1
17,0.9398,3,0,0,1.246,0,0
19,0.8949,8,0,2,1.313,1,1
35,0.8473,2,1,36,3.598,1,1
10,1.0,0,0,0,0.647,0,0
16,0.9474,8,1,3,4.752,1,1
24,0.9201,3,0,4,2.257,1,1
13,0.9299,3,0,0,1.111,0,0
11,1.0,0,0,1,1.031,0,0
18,0.7699,8,0,2,3.152,1,1
14,0.8333,3,1,0,1.232,0,0
20,0.9625,5,1,0,0.6338,0,0
37,0.8488,2,0,38,2.394,0,1
16,0.8949,8,0,3,2.793,1,1
18,0.8949,8,0,2,2.822,1,1
22,0.9317,5,1,0,1.0103,0,0
18,0.9584,4,0,2,8.947,0,1
9,1.0,0,0,0,1.28,1,0
19,0.8949,4,0,3,1.449,1,1
12,0.8982,0,1,0,1.694,0,0
25,0.8668,5,1,0,0.935,0,0
12,1.0,3,0,0,0.577,1,0
16,0.8225,8,0,2,2.973,1,1
22,0.8202,5,1,0,1.7492,0,0
13,0.8277,0,1,0,1.034,0,0
11,0.8982,0,1,0,1.365,0,0
13,0.8598,3,1,0,0.784,0,0
10,0.871,0,1,0,0.949,0,0
16,1.0,3,0,0,1.57,0,0
15,0.9167,3,1,1,0.626,0,0
9,1.0,0,1,0,1.383,0,0
20,0.9474,5,0,0,1.275,1,1
20,0.9317,5,1,2,6.605,1,1
22,0.7607,2,0,2,3.317,0,1
10,1.0,2,1,0,0.737,0,0
31,0.8539,3,1,38,3.507,1,1
9,1.0,0,1,0,1.023,1,0
13,0.9299,3,1,0,0.954,0,0
9,0.8277,0,0,0,1.182,1,0
19,0.8949,8,0,4,9.16,1,1
15,1.0,0,0,0,1.119,0,0
14,1.0,3,1,0,1.186,0,0
24,0.8668,5,0,0,0.587,0,0
25,0.8668,5,1,0,1.8323,0,0
10,1.0,0,1,0,0.942,0,0
21,0.9062,5,0,4,17.4,1,1
14,1.0,3,1,0,1.138,0,0
14,0.9398,3,1,0,1.387,0,0
9,0.8277,0,1,0,1.477,1,0
14,0.8598,3,1,0,1.43,1,0
12,1.0,0,1,0,1.212,0,0
11,1.0,2,1,0,0.499,0,0
11,0.8982,2,1,0,0.851,0,0
18,0.9398,3,0,1,0.546,1,0
18,0.9398,3,1,0,1.468,0,0
17,0.871,0,1,1,0.967,0,0
32,0.831,1,1,46,3.475,1,1
11,0.8277,0,1,0,0.72,1,0
26,0.9201,7,0,3,3.93,1,1
19,0.9584,5,0,3,2.331,1,1
21,0.907,3,0,1,11.126,1,1
17,0.9474,3,0,3,6.163,1,1
24,0.9137,5,1,0,0.89,0,0
19,1.0,2,0,2,6.213,0,1
13,1.0,3,0,0,0.486,0,0
19,0.8225,8,0,2,11.602,1,1
9,1.0,0,1,1,1.816,0,0
19,0.7699,8,0,2,2.487,0,1
15,0.9398,3,0,2,1.69,1,1
20,0.9168,5,1,0,0.601,0,0
20,0.8423,8,0,5,5.688,1,1
10,0.871,0,1,0,0.805,0,0
22,0.925,4,0,3,5.214,1,1
10,1.0,1,1,0,0.886,1,0
24,0.9688,5,0,0,2.237,0,1
16,0.8949,8,1,4,3.655,1,1
11,1.0,3,1,0,2.791,0,0
9,0.8277,0,0,0,0.632,0,0
19,1.0,3,1,0,0.716,0,0
17,0.8949,8,0,3,6.355,1,1
14,0.9167,3,1,0,2.321,0,0
18,0.8423,8,0,3,3.926,1,1
10,1.0,0,1,0,1.614,0,0
11,0.8277,0,1,1,0.814,0,0
12,1.0,0,1,0,0.615,1,0
24,0.9062,4,0,3,1.29,1,1
17,0.9299,3,1,0,1.08,0,0
13,1.0,0,1,1,1.582,0,0
9,0.8277,0,1,0,0.869,0,0
16,0.7898,8,1,2,4.501,0,1
16,0.9398,3,1,0,0.991,0,0
13,0.8333,3,1,0,1.341,0,0
14,0.9398,3,1,0,1.241,0,0
12,1.0,3,1,0,1.371,0,0
9,1.0,0,1,0,1.79,0,0
22,0.9317,5,0,3,4.427,1,1
14,0.9167,3,1,0,1.26,0,0
14,0.9398,3,1,0,0.753,1,0
20,0.9688,5,1,0,0.685,0,0
16,0.8949,8,1,0,5.481,1,1
19,0.9167,3,1,0,2.355,0,0
16,0.8423,8,1,3,1.437,1,1
19,0.8949,8,0,3,1.179,1,1
12,0.871,0,1,0,1.509,0,0
21,0.925,4,0,3,9.455,1,1
18,0.9168,3,0,4,3.344,1,1
12,1.0,0,1,0,1.587,0,0
23,0.8164,5,1,0,0.1772,0,0
22,0.9659,6,0,4,2.705,1,1
16,0.8796,3,1,0,1.107,1,0
18,0.8982,0,0,0,2.181,1,0
18,0.8753,5,0,1,3.505,1,1
16,0.7365,1,0,0,1.969,1,1
15,0.8598,3,0,0,0.474,0,0
16,0.875,8,0,1,12.752,0,1
8,1.0,0,1,0,2.49,1,0
12,1.0,3,1,0,0.955,1,0
26,0.8834,6,0,2,7.089,1,1
11,1.0,0,0,0,0.762,0,0
16,0.8949,8,1,3,40.882,1,1
22,0.874,1,0,5,3.23,1,1
9,1.0,0,0,0,1.105,0,0
13,0.8277,0,0,0,0.887,0,0
20,0.925,5,1,0,0.9017,0,0
16,0.875,8,0,1,1.68,1,1
16,0.8423,8,0,4,4.815,0,1
8,1.0,0,0,0,0.637,0,0
20,0.8632,5,0,0,1.977,0,0
26,0.8293,5,1,0,0.891,0,0
11,0.8982,0,1,0,0.729,0,0
9,1.0,0,1,0,1.131,0,0
12,1.0,3,1,0,0.888,0,0
9,1.0,0,1,0,1.045,0,0
18,0.925,4,1,0,0.684,0,0
16,0.8949,8,0,3,2.689,1,1
13,0.8982,3,1,0,1.104,0,0
19,0.7967,1,0,1,5.799,1,1
16,0.7898,8,0,2,24.034,1,1
16,0.8225,8,0,4,5.953,1,1
14,0.9167,3,1,0,1.624,0,0
13,1.0,0,1,0,0.921,0,0
23,0.8834,7,0,3,13.084,1,1
19,0.9584,5,1,0,1.026,0,0
22,0.8945,5,1,0,1.8637,0,0
12,0.871,0,1,0,0.876,0,0
15,0.9299,3,1,0,1.675,0,0
14,0.9167,3,1,0,0.37,0,0
21,0.8847,3,0,7,2.809,1,1
10,1.0,0,1,0,1.582,0,0
16,1.0,4,0,0,8.758,1,1
20,0.907,4,0,1,3.099,1,1
16,1.0,0,1,0,1.302,0,0
17,0.8949,8,0,6,5.015,1,1
20,0.9168,3,0,2,8.743,1,1
18,0.8796,1,0,5,2.484,0,1
18,0.8949,8,1,3,2.488,1,1
19,0.8949,8,0,2,6.773,0,1
12,0.9167,2,1,0,0.868,0,0
18,0.8225,8,0,6,2.762,1,1
21,0.8561,5,1,0,2.1155,0,0
15,1.0,3,1,0,0.778,0,0
11,1.0,0,1,0,0.915,0,0
33,0.848,2,1,58,3.674,1,1
14,1.0,3,1,2,1.753,0,0
17,0.9584,5,1,0,0.4947,0,0
15,1.0,3,1,0,1.163,0,0
10,1.0,0,1,0,0.503,0,0
20,0.925,5,1,0,1.184,1,0
19,0.8225,8,0,4,14.952,0,1
11,0.8982,0,1,0,1.217,0,0
19,0.875,1,0,1,5.096,1,1
13,1.0,0,1,0,1.524,0,0
15,0.8982,0,1,0,0.836,0,0
8,1.0,0,1,0,1.369,0,0
11,1.0,0,1,0,1.521,1,0
15,1.0,2,0,2,0.89,0,1
15,1.0,3,1,0,0.792,0,0
20,0.8225,8,1,3,10.794,1,1
20,0.9168,4,0,4,5.955,1,1
35,0.842,4,0,10,2.261,1,1
14,0.9167,3,1,0,1.606,0,0
11,0.8982,0,1,0,0.777,1,0
16,0.8949,8,0,2,13.889,1,1
19,0.9584,5,1,0,0.4184,0,0
19,0.8225,8,0,0,2.649,0,1
22,0.9375,5,1,0,1.1959,0,0
16,0.8949,8,0,5,4.754,1,1
11,1.0,0,1,1,0.672,1,0
13,1.0,3,0,0,0.626,1,0
9,1.0,0,1,0,2.029,0,0
21,0.8605,3,0,3,1.839,1,1
12,0.871,0,1,0,1.237,1,0
13,0.9299,2,0,0,1.39,0,0
10,0.871,0,1,0,0.737,1,0
20,0.925,5,1,0,1.6089,0,0
22,0.8596,7,1,3,6.865,1,1
35,0.8615,2,0,28,24.5821,1,1
21,0.9375,5,0,4,1.077,1,1
19,0.8423,8,0,1,3.186,1,1
10,1.0,0,0,0,1.064,0,0
12,1.0,3,1,0,2.027,1,0
20,0.875,8,0,4,3.592,0,1
25,0.8668,4,1,2,1.102,1,1
22,0.9375,5,1,0,0.3102,0,0
13,1.0,3,0,0,0.698,1,0
37,0.8029,1,0,27,19.8169,1,1
18,0.8225,8,0,1,2.474,1,1
9,1.0,0,1,1,0.787,0,0
9,1.0,0,1,0,1.251,1,0
19,0.875,8,0,6,10.408,1,1
17,0.9474,8,0,3,2.718,1,1
12,0.9167,3,1,0,0.741,0,0
16,0.8423,8,1,5,5.493,0,1
16,0.9474,3,0,3,3.019,1,1
14,1.0,3,0,0,2.879,0,0
13,1.0,3,1,1,1.913,0,0
22,0.8849,2,0,4,4.144,1,1
12,0.8982,0,1,0,1.855,0,0
9,1.0,0,1,0,0.875,1,0
24,0.8668,5,1,0,0.706,0,0
11,1.0,3,1,0,0.753,0,0
14,1.0,2,1,0,1.605,1,0
19,0.8753,6,0,2,3.186,1,1
19,1.0,8,0,3,1.068,1,1
21,0.9584,2,0,2,5.708,1,1
19,0.9398,4,0,0,19.047,1,1
12,1.0,2,1,0,0.642,0,0
18,0.9398,3,1,0,1.101,1,0
19,0.8423,8,0,4,3.109,0,1
23,0.8561,4,1,0,1.1136,0,0
13,1.0,0,1,0,1.788,0,0
15,0.8194,3,0,2,25.333,1,1
20,0.9625,5,1,0,1.409,0,0
20,0.8632,5,1,0,0.951,0,0
13,0.8982,0,1,0,1.249,0,0
13,1.0,3,1,0,1.243,0,0
23,0.9189,6,0,4,2.823,1,1
20,0.8949,8,0,2,5.343,1,1
13,1.0,2,1,0,0.597,0,0
12,0.8333,3,0,0,1.593,1,0
19,0.8333,2,1,0,0.928,0,0
23,0.8561,4,1,0,0.602,1,0
17,0.8605,5,0,2,7.595,1,1
20,0.8499,5,1,0,0.1582,0,0
12,1.0,3,1,0,1.497,0,0
16,0.9474,8,0,0,1.293,1,1
11,1.0,2,0,1,0.499,0,0
32,0.8755,2,0,14,6.082,1,1
13,1.0,0,0,0,0.762,0,0
11,0.8277,0,1,0,1.202,0,0
18,0.8753,1,0,1,2.999,1,1
16,0.8277,0,0,0,0.557,0,0
12,0.9167,3,1,0,0.862,0,0
17,0.9398,3,1,0,0.93,0,0
10,1.0,0,1,0,0.551,0,0
10,1.0,0,0,0,0.708,0,0
18,0.9398,4,0,3,2.105,1,1
13,0.9299,3,1,0,0.698,0,0
18,0.8949,8,0,4,3.135,1,1
16,0.8949,8,1,3,10.91,1,1
19,0.9474,8,0,6,0.836,1,1
16,0.9474,8,0,3,4.017,1,1
18,0.8949,8,0,4,1.313,1,1
13,0.9299,3,0,0,1.336,0,0
18,0.8982,0,1,0,0.997,1,0
16,1.0,4,0,3,2.831,1,1
18,0.9584,2,0,5,4.206,0,1
20,0.8358,5,1,0,1.6883,0,0
18,0.8225,8,0,1,1.56,1,1
18,0.9625,5,1,0,0.571,0,0
17,0.907,5,0,1,8.662,1,1
12,1.0,0,1,0,0.953,0,0
23,0.9375,3,1,3,5.234,1,1
10,1.0,0,1,0,0.908,0,0
12,0.9167,3,1,0,1.034,0,0
13,1.0,3,1,0,1.078,0,0
20,0.8225,8,0,1,6.581,0,1
11,1.0,0,1,0,0.652,1,0
11,1.0,0,0,0,1.083,0,0
18,0.818,3,0,4,5.956,1,1
12,1.0,0,1,0,0.955,0,0
17,1.0,1,0,1,1.813,1,1
20,0.8423,8,0,6,2.766,1,1
20,0.9168,5,1,0,1.0437,0,0
20,0.9474,1,0,0,3.459,1,1
23,0.8834,5,1,9,4.253,1,1
10,1.0,0,0,0,1.935,1,0
13,1.0,3,1,0,1.174,0,0
12,1.0,3,1,0,0.788,1,0
10,1.0,0,0,0,1.158,0,0
22,0.9062,5,1,0,1.1659,0,0
18,0.907,2,1,4,4.699,1,1
21,0.8632,7,0,1,6.462,0,1
19,0.8949,8,0,3,6.28,1,1
19,0.8423,8,0,1,2.622,1,1
11,1.0,3,1,0,1.178,0,0
12,1.0,3,0,0,0.997,0,0
14,1.0,3,1,0,1.158,1,0
9,1.0,0,1,0,1.298,0,0
33,0.8224,2,0,47,2.378,1,1
11,0.8277,0,0,0,0.995,0,0
13,0.9299,3,1,0,0.891,1,0
11,1.0,3,0,0,1.372,0,0
37,0.7191,1,1,11,9.478,1,1
26,0.8934,7,0,6,1.376,1,1
11,0.8982,0,1,0,1.916,0,0
9,1.0,0,1,0,1.024,0,0
11,1.0,0,1,0,2.118,1,0
16,0.9474,2,0,1,21.852,1,1
16,0.8277,0,1,0,0.745,0,0
15,0.9299,3,1,0,1.3,0,0
25,0.9424,6,0,2,2.026,1,1
15,0.9299,3,1,0,0.669,0,0
12,0.871,0,1,0,1.298,0,0
18,0.8949,8,0,2,8.174,1,1
16,1.0,8,0,1,2.962,1,1
14,0.871,0,1,0,0.581,1,0
26,0.8293,5,0,0,0.643,0,0
18,0.8982,0,0,0,1.057,1,0
10,0.871,0,0,0,1.386,1,0
15,0.8982,2,1,1,1.009,0,0
18,0.9474,8,0,2,9.834,1,1
18,0.8423,8,1,1,4.453,1,1
13,0.9299,3,1,0,0.796,0,0
19,0.8423,8,0,2,2.907,1,1
11,0.8982,0,0,0,1.383,0,0
13,0.8982,3,1,0,0.839,0,0
16,0.8949,8,0,3,7.855,1,1
11,1.0,0,1,0,0.487,0,0
18,1.0,4,1,0,2.265,0,0
15,1.0,4,0,1,3.437,1,1
23,0.9688,5,0,0,1.516,0,0
21,0.9168,4,0,1,2.448,0,1
18,0.8605,4,0,4,5.385,1,1
19,0.875,8,0,1,2.467,1,1
9,1.0,0,1,0,1.829,0,0
9,1.0,0,0,0,1.209,1,0
19,0.9167,3,0,1,0.708,0,0
9,1.0,0,1,0,0.867,1,0
14,1.0,0,1,0,1.476,0,0
14,0.9398,3,1,0,1.466,0,0
21,0.9062,8,0,3,1.619,1,1
14,0.8333,3,1,0,1.066,0,0
16,0.9167,3,0,0,0.625,0,0
16,0.8949,8,0,5,3.138,1,1
11,1.0,0,1,0,2.264,0,0
23,0.8849,5,1,0,0.756,1,0
15,0.9299,3,0,0,0.608,0,0
16,0.8949,8,0,5,3.436,1,1
24,0.8834,8,1,0,4.558,1,1
18,0.9474,8,0,3,7.329,1,1
19,0.8949,8,0,3,4.732,1,1
19,0.9167,3,0,0,2.095,0,0
11,0.8277,0,1,0,0.57,1,0
10,1.0,0,0,0,1.279,1,0
16,0.875,8,0,2,1.596,1,1
18,0.9474,8,0,0,11.952,1,1
15,1.0,3,1,0,1.193,0,0
16,0.9474,8,0,3,5.197,1,1
25,0.8945,0,0,2,6.435,1,1
21,0.9317,4,1,0,0.9388,0,0
14,0.8796,3,0,0,0.92,0,0
11,1.0,2,0,0,0.819,0,0
11,1.0,3,0,0,1.014,0,0
14,1.0,3,0,0,1.47,0,0
18,0.8949,8,0,3,5.471,1,1
16,0.8423,8,0,1,3.05,1,1
24,0.8668,5,1,0,0.578,1,0
19,1.0,3,0,0,1.311,1,0
13,0.9299,3,1,0,1.673,0,0
24,0.9137,4,0,4,1.771,1,1
13,1.0,3,0,0,0.8,0,0
12,1.0,3,0,0,0.882,1,0
15,0.9299,3,1,0,0.851,0,0
12,1.0,3,1,1,0.964,0,0
17,1.0,3,0,0,1.801,1,0
22,0.8632,5,1,0,1.689,0,0
20,0.9625,5,1,0,1.9316,0,0
23,0.8452,5,1,0,0.4359,0,0
19,0.907,4,0,3,4.5,1,1
24,0.8452,5,1,0,0.1506,0,0
14,1.0,3,1,0,0.637,1,0
20,0.875,4,0,0,1.345,0,0
22,0.9137,3,0,5,5.791,1,1
15,0.8333,3,1,0,1.228,0,0
19,0.9474,8,0,0,9.813,1,1
16,1.0,0,1,0,0.824,0,0
16,0.9474,8,0,3,2.51,1,1
13,1.0,0,1,0,1.586,0,0
19,1.0,2,0,3,1.443,1,1
30,0.9018,1,0,23,7.5536,1,1
14,1.0,3,0,0,1.92,0,0
19,0.9474,8,0,4,6.368,1,1
11,0.871,1,1,0,1.034,0,0
9,1.0,0,1,1,0.959,0,0
9,1.0,0,1,0,0.416,0,0
20,0.9659,3,0,4,2.293,0,1
17,0.8949,8,0,1,4.152,1,1
22,0.8945,2,0,1,3.018,1,1
17,0.8949,8,0,7,3.882,1,1
11,1.0,0,1,0,1.123,1,0
12,0.9167,3,1,0,1.092,0,0
16,0.8423,8,0,1,5.112,1,1
17,0.9168,5,1,0,0.1978,0,0
13,0.9299,3,1,0,0.794,0,0
16,0.8949,8,0,2,6.356,1,1
26,0.874,6,0,0,7.633,1,1
16,0.8225,8,0,6,6.8,1,1
11,1.0,0,1,0,0.611,0,0
14,0.8982,3,1,0,1.454,0,0
17,0.9398,3,0,3,6.917,1,1
14,0.8982,0,1,0,1.08,0,0
23,0.832,3,1,9,5.517,1,1
9,1.0,0,0,0,0.752,0,0
16,0.7699,8,0,0,2.414,1,1
12,1.0,3,1,0,0.666,0,0
12,0.871,0,1,1,1.79,0,0
22,0.8632,5,1,0,0.8194,0,0
10,0.871,0,1,0,1.346,0,0
21,0.9659,5,1,0,0.696,0,0
15,1.0,3,1,0,1.425,0,0
12,1.0,3,1,0,1.288,0,0
13,1.0,3,1,0,0.912,1,0
9,1.0,0,1,0,0.596,0,0
16,0.7898,8,0,2,16.432,1,1
19,0.8499,4,0,1,9.255,1,1
10,0.871,0,1,0,0.81,1,0
20,0.9625,5,1,0,1.9407,0,0
12,1.0,0,0,0,0.771,0,0
24,0.8847,4,0,4,0.706,0,1
12,1.0,2,1,0,0.519,0,0
17,0.9398,1,0,1,3.791,1,1
12,0.8277,0,0,0,0.637,0,0
19,0.8423,8,1,2,20.762,1,1
26,0.9137,2,0,0,6.291,1,1
14,0.871,0,1,0,1.355,1,0
34,0.8352,2,0,54,2.349,1,1
9,0.8277,0,1,0,0.745,0,0
13,1.0,2,0,0,0.654,0,0
14,1.0,3,0,0,0.793,0,0
12,0.8333,3,1,0,1.068,0,0
11,1.0,0,1,0,0.837,1,0
11,1.0,3,1,0,0.833,0,0
15,0.9398,3,0,0,2.901,1,1
21,0.9062,6,0,2,4.059,1,1
16,0.875,8,0,2,15.573,1,1
16,0.9474,3,0,4,3.361,1,1
13,0.8982,0,1,0,2.394,0,0
12,1.0,3,1,1,0.949,0,0
18,0.9474,8,0,0,1.851,1,1
18,0.7501,8,0,2,2.119,0,1
12,1.0,3,1,0,1.938,0,0
13,0.9299,3,1,0,0.934,0,0
24,0.9467,2,1,4,1.249,1,1
22,1.0,4,0,4,1.262,0,1
17,0.9474,8,0,5,1.673,1,1
19,1.0,5,1,0,1.8937,0,0
8,1.0,0,0,0,1.041,0,0
36,0.7887,4,1,26,14.489,1,1
12,1.0,0,1,0,0.811,0,0
18,0.8949,8,0,1,2.488,1,1
21,0.832,7,0,2,4.301,1,1
11,1.0,3,0,0,0.864,0,0
13,1.0,3,1,0,0.587,0,0
17,1.0,0,1,0,0.705,0,0
15,0.8333,2,1,0,1.187,0,0
10,1.0,2,1,0,0.991,0,0
